id,bar_id,user_id,user_name,added,fill_percentage,product_id,product_name,brand,brand_id,spirit,size,proof,average_msrp,fair_price,shelf_price,popularity
1000187,1000187,100019,emmawright,2024-01-12,10,1643,1792 Small Batch,1792,42,Bourbon,750,93.7,30.3,45.11,33.22,100056
1000188,1000188,100019,emmawright,2023-01-03,5,2879,1792 Sweet Wheat Bourbon,1792,42,Bourbon,750,91.2,37.34,87.85,77.49,100063
1000189,1000189,100019,emmawright,2023-05-08,50,21356,Old Forester 1924 10 Year,Old,152,Bourbon,750,100,114.97,183.86,112.5,100064
1000190,1000190,100020,mike62,2023-03-19,10,2419,Crown Royal Regal Apple,Crown,182,Canadian Whisky,750,70,26.7,32.37,28.66,1700
1000191,1000191,100020,mike62,2024-02-15,75,2533,Knob Creek 9 Year Single Barrel Reserve,Knob,189,Bourbon,750,120,55.1,85.23,67.62,100028
1000192,1000192,100020,mike62,2023-08-11,25,5208,Ancient Age,Ancient,93,Bourbon,750,80,11.89,14.3,15.24,100
1000193,1000193,100020,mike62,2023-06-06,25,3958,Basil Hayden's Bourbon,Basil,330,Bourbon,750,80,38.95,52.11,44.13,100027
1000194,1000194,100021,julia689,2024-02-08,0,4948,Thomas H Handy,Thomas,3684,Rye,750,129.5,103.54,530.79,700,100044
1000195,1000195,100021,julia689,2023-06-23,50,44955,Bardstown Origin Series Wheated Bourbon,Bardstown,778,Bourbon,750,106,49.99,66.26,53.99,100059
1000196,1000196,100021,julia689,2023-01-08,75,33325,Elijah Craig Barrel Proof - Batch B524,Elijah,2,Bourbon,750,130.6,69.95,104.97,82.79,100038
1000197,1000197,100021,julia689,2023-02-04,5,3838,Joseph Magnus Straight Bourbon,Joseph,443,Bourbon,750,100,91.48,139.15,109.99,200
1000198,1000198,100021,julia689,2023-02-07,50,27454,Woodford Reserve Master's Collection Batch Proof 121.2,Woodford,2004,Bourbon,700,121.2,129.99,190.52,159.99,100036
1000199,1000199,100021,julia689,2023-08-18,0,2476,Old Grand Dad Bonded,Old,793,Bourbon,750,100.0,23.66,36.25,27.49,100028
1000200,1000200,100022,victoria,2023-07-26,25,17358,Jack Daniel's Coy Hill Single Barrel,Jack,231,Whiskey,750,148,69.99,276.99,572.89,1996
1000201,1000201,100022,victoria,2023-02-04,5,17063,Yellowstone Limited Edition 2021,Yellowstone,272,Bourbon,750,101,99.99,118.49,173.99,600
1000202,1000202,100022,victoria,2024-01-07,10,33325,Elijah Craig Barrel Proof - Batch B524,Elijah,2,Bourbon,750,130.6,69.95,104.97,82.79,100038
1000203,1000203,100022,victoria,2023-07-03,10,2833,Basil Hayden's Bourbon,Basil,330,Bourbon,375,80,21.92,41.74,24.05,80
1000204,1000204,100022,victoria,2023-04-27,100,1584,Chicken Cock Straight Bourbon,Chicken,664,Bourbon,750,90,61.47,80.01,64.65,200
1000205,1000205,100022,victoria,2023-04-28,10,48400,Stagg 24B,Stagg,3640,Bourbon,750,127.8,,163.28,219.99,100150
1000206,1000206,100022,victoria,2023-12-25,75,17309,Elijah Craig Barrel Proof Batch C921,Elijah,2,Bourbon,750,120,69.97,109.18,79.99,1200
1000207,1000207,100022,victoria,2023-06-23,75,1643,1792 Small Batch,1792,42,Bourbon,750,93.7,30.3,45.11,33.22,100056
1000208,1000208,100022,victoria,2023-02-24,50,678,WhistlePig 12 Year Old World,WhistlePig,3549,Rye,750,86,124.99,152.67,159.15,200
1000209,1000209,100022,victoria,2023-05-01,25,3660,Woodford Reserve Bourbon,Woodford,2004,Bourbon,750,90.4,36.62,54.2,32.66,100058
1000210,1000210,100022,victoria,2023-09-22,50,12112,Fortaleza Blanco Tequila,Fortaleza,1708,Tequila,750,80,48.41,89.15,53.81,100035
1000211,1000211,100023,chris409,2023-06-18,75,12112,Fortaleza Blanco Tequila,Fortaleza,1708,Tequila,750,80,48.41,89.15,53.81,100035
1000212,1000212,100023,chris409,2024-02-06,50,17021,Little Book Chapter 5: The Invitation,Little,823,Bourbon,750,117,124.97,188.56,209.89,1998
1000213,1000213,100023,chris409,2023-05-08,10,27160,Larceny Barrel Proof A124,Larceny,587,Bourbon,750,124.2,59.99,84.69,79.16,100028
1000214,1000214,100023,chris409,2023-04-02,10,16796,Crown Royal XR Extra Rare 18 Year,Crown,182,Canadian Whisky,750,80,137.47,176.59,147.06,200
1000215,1000215,100023,chris409,2023-03-10,50,17894,Castle & Key Small Batch Bourbon,Castle,2983,Bourbon,750,98,49.99,68.72,54.99,600
1000216,1000216,100023,chris409,2023-09-13,100,38465,Maker's Mark Wood Finish Series The Heart Release 2024,Maker's,333,Bourbon,750,111.7,75,108.96,146.15,100077
1000217,1000217,100023,chris409,2024-01-17,5,1142,Buffalo Trace Kosher Rye 7 Year,Buffalo,245,Rye,750,94.0,39.99,60.59,71.99,1700
1000218,1000218,100023,chris409,2023-02-07,100,17248,Benchmark Full Proof,Benchmark,3330,Bourbon,750,125,21.47,33.47,25.99,100037
1000219,1000219,100023,chris409,2024-01-25,75,21010,Booker’s Bourbon 2023-04 - The Storyteller Batch,Booker’s,647,Bourbon,750,127,109,143.81,121.21,
1000220,1000220,100023,chris409,2023-12-01,10,19569,Redwood Empire Lost Monarch Cask Strength,Redwood,445,Whiskey,750,117,70,86.22,79.58,200
1000221,1000221,100023,chris409,2023-05-11,10,4723,Jameson Black Barrel,Jameson,214,Irish Whiskey,750,80,39.16,49.99,40.89,80
1000222,1000222,100023,chris409,2023-07-19,0,147,Four Roses Bourbon,Four,148,Bourbon,750,80,22.42,28.02,26.8,100
1000223,1000223,100024,davidallen,2023-12-11,5,13667,Barrell Dovetail,Barrell,146,Whiskey,750,125.2,87.46,89.05,87.66,200
1000224,1000224,100024,davidallen,2023-10-24,0,2028,Jack Daniel's Single Barrel Eric Church,Jack,231,Whiskey,750,94,54.97,133.4,329.82,1800
1000225,1000225,100024,davidallen,2023-05-17,100,4576,Michter's Single Barrel Rye 10 Year,Michter's,405,Rye,750,93,158.6,287.59,275.99,100038
1000226,1000226,100024,davidallen,2023-04-28,5,23515,Four Roses Single Barrel,Four,148,Bourbon,750,100.0,45.99,62.71,48.29,100079
1000227,1000227,100024,davidallen,2024-04-06,5,4589,Weller C.Y.P.B.,Weller,156,Bourbon,750,95.0,49.17,231.09,131.66,100091
1000228,1000228,100024,davidallen,2024-04-05,10,18110,Evan Williams Single Barrel Vintage 2012,Evan,167,Bourbon,750,86.6,28.75,35.19,39.02,600
1000229,1000229,100024,davidallen,2023-04-27,50,15987,Alberta Premium Cask Strength,Alberta,2824,Rye,750,132,72.45,83.16,78.7,1980
1000230,1000230,100024,davidallen,2023-09-18,5,18883,Barrell Vantage,Barrell,146,Whiskey,750,114,87.46,95.43,91.49,200
1000231,1000231,100024,davidallen,2023-02-13,50,16458,Castle & Key Restoration Rye,Castle,2983,Rye,750,103,42.99,44.06,47.26,600
1000232,1000232,100024,davidallen,2023-10-21,0,4448,Weller Single Barrel,Weller,156,Bourbon,750,97.0,55.95,252.98,748.99,100087
1000233,1000233,100024,davidallen,2023-10-12,25,16078,Russell's Reserve 13 Years Bourbon,Russell's,496,Bourbon,750,114.8,109.97,246.23,264.99,100064
1000234,1000234,100025,julialee,2023-04-04,5,21106,Stagg - 23C,Stagg,3640,Bourbon,750,125,59.99,197.99,175.83,100042
1000235,1000235,100025,julialee,2023-07-22,50,18396,Ben Holladay Bottled in Bond Bourbon,Ben,3647,Bourbon,750,100,59.98,75.46,67.99,100027
1000236,1000236,100025,julialee,2023-10-08,0,17021,Little Book Chapter 5: The Invitation,Little,823,Bourbon,750,117,124.97,188.56,209.89,1998
1000237,1000237,100025,julialee,2023-02-19,0,17158,Blue Note Crossroads,Blue,3068,Bourbon,750,100,40.99,55.93,44.16,200
1000238,1000238,100025,julialee,2023-11-21,25,27294,Booker’s  Springfield Batch 2024-01,Booker’s,647,Bourbon,750,124.5,90,121.89,116.19,100028
1000239,1000239,100025,julialee,2023-11-20,100,17450,Benchmark Single Barrel,Benchmark,3330,Bourbon,750,95,24.97,36.69,31.89,100031
1000240,1000240,100025,julialee,2024-03-08,100,859,Monkey Shoulder,Monkey,483,Scotch,750,86,33.89,51.34,37.26,1900
1000241,1000241,100025,julialee,2024-02-11,25,363,Jim Beam Double Oak,Jim,247,Bourbon,750,86,22.9,28.12,25.74,200
1000242,1000242,100025,julialee,2023-04-06,100,20648,Penelope Barrel Strength Private Select - 4 Grain - 9 Yr,Penelope,2817,Bourbon,750,109,79.98,90.02,80.48,
1000243,1000243,100025,julialee,2024-02-23,75,17151,Rebel Cask Strength Single Barrel,Rebel,3237,Bourbon,750,120,55.97,73.03,63.49,200
1000244,1000244,100026,rachel,2023-08-04,75,18355,Smoke Wagon Uncut the Younger,Smoke,2808,Bourbon,750,115,46.99,65.5,51.69,200
1000245,1000245,100026,rachel,2023-11-08,25,1419,Isaac Bowman Port Barrel Finish Bourbon,Isaac,6683,Bourbon,750,92,39.3,60.52,61.79,200
1000246,1000246,100026,rachel,2023-04-23,10,5151,Bulleit 12 Year Rye,Bulleit,415,Rye,750,92,51.63,70.95,55.97,100026
1000247,1000247,100026,rachel,2023-08-02,75,4576,Michter's Single Barrel Rye 10 Year,Michter's,405,Rye,750,93,158.6,287.59,275.99,100038
1000248,1000248,100026,rachel,2024-03-07,25,4589,Weller C.Y.P.B.,Weller,156,Bourbon,750,95.0,49.17,231.09,131.66,100091
1000249,1000249,100026,rachel,2023-11-03,10,2549,Crown Royal Peach,Crown,182,Canadian Whisky,750,70,29.61,45.5,39.99,100027
1000250,1000250,100026,rachel,2023-03-06,0,23515,Four Roses Single Barrel,Four,148,Bourbon,750,100.0,45.99,62.71,48.29,100079
1000251,1000251,100026,rachel,2023-04-24,75,4593,Kentucky Owl Confiscated,Kentucky,779,Bourbon,750,96.4,124.97,217.88,159.12,100
1000252,1000252,100026,rachel,2023-03-13,50,1800,Bomberger Small Batch Straight Bourbon,Bomberger,703,Bourbon,750,108,91.98,166.94,277.11,100033
1000253,1000253,100026,rachel,2024-03-24,0,3674,Bulleit Bourbon,Bulleit,415,Bourbon,750,90,28.36,44.68,35.29,100058
1000254,1000254,100026,rachel,2023-06-14,25,40819,Eagle Rare,Eagle,542,Bourbon,750,90,42.99,70.06,69.78,100104
1000255,1000255,100026,rachel,2024-01-25,5,18184,Jack Daniel's Bonded,Jack,231,Whiskey,700,100,33.97,47.5,32.64,
1000256,1000256,100026,rachel,2023-11-20,50,2969,Old Ezra 7 Year Barrel Strength,Old,850,Bourbon,750,117,49.24,106.38,78.99,1700
1000257,1000257,100026,rachel,2023-10-27,10,13361,Brother's Bond Bourbon,Brother's,1876,Bourbon,750,80,39.39,50.59,42.13,200
1000258,1000258,100027,robert,2023-05-15,50,20824,Shenk’s Homestead Sour Mash Whiskey 2023 Release,Shenk’s,3854,Bourbon,750,91,109.98,137.18,199.98,
1000259,1000259,100027,robert,2023-05-17,5,16502,George Remus Straight Bourbon Whiskey,George,586,Bourbon,750,94,39.96,44.94,40.1,200
1000260,1000260,100027,robert,2023-06-02,100,4299,Jack Daniel's Single Barrel Select,Jack,231,Whiskey,750,94,48.14,76.97,59.42,100044
1000261,1000261,100027,robert,2023-05-25,10,2831,New Riff Bourbon,New,254,Bourbon,750,100,39.98,62.23,54.99,1700
1000262,1000262,100028,katewhite,2023-11-15,5,1547,Johnnie Walker Blue Label,Johnnie,213,Scotch,750,80,222.18,271.87,230.72,94
1000263,1000263,100028,katewhite,2023-08-21,10,16680,Evan Williams 12 Year Red Label,Evan,167,Bourbon,750,101,130,156.12,165.74,200
1000264,1000264,100028,katewhite,2023-03-29,50,3152,George Dickel Bottled in Bond Tennessee Whiskey 13 Year,George,486,Whiskey,750,100,40.3,66.26,79.98,1600
1000265,1000265,100028,katewhite,2024-01-30,75,17153,Maker's Mark 2021 Wood Finishing Series FAE-02,Maker's,333,Bourbon,750,109,62.47,107.16,65.99,1900
1000266,1000266,100029,sarah770,2024-02-08,25,634,Murray Hill Club Bourbon,Murray,406,Bourbon,750,103,107.48,116.01,115.32,200
1000267,1000267,100029,sarah770,2023-10-16,10,3694,"Van Winkle 12 Year Special Reserve Lot ""B""",Van,370,Bourbon,750,90.4,799.99,736.03,1026.64,100061
1000268,1000268,100029,sarah770,2023-03-10,5,28079,Elmer T. Lee Sour Mash,Elmer,700,Bourbon,750,90.0,39.99,104.95,299.85,100070
1000269,1000269,100029,sarah770,2023-12-10,75,18939,Booker's Bourbon 2022-03 Kentucky Tea Batch,Booker's,647,Bourbon,750,127,85.59,122.33,204.87,200
1000270,1000270,100029,sarah770,2023-11-01,10,2034,Mellow Corn Bottled In Bond,Mellow,2551,Whiskey,750,100,17.51,25.37,18.09,200
1000271,1000271,100029,sarah770,2023-06-07,0,144,Elijah Craig Barrel Proof Batch A119,Elijah,2,Bourbon,750,134.2,69.98,104.95,91.89,1980
1000272,1000272,100029,sarah770,2023-09-12,5,4739,Colonel E.H. Taylor Barrel Proof - Batch 6,Colonel,210,Bourbon,750,128.1,70.78,366.21,422.99,1800
1000273,1000273,100029,sarah770,2023-03-25,75,2755,Maker's Mark Bourbon,Maker's,333,Bourbon,750,90,21.99,37.87,27.99,100064
1000274,1000274,100029,sarah770,2023-09-03,75,2028,Jack Daniel's Single Barrel Eric Church,Jack,231,Whiskey,750,94,54.97,133.4,329.82,1800
1000275,1000275,100029,sarah770,2023-12-12,75,4373,Four Roses Small Batch Select,Four,148,Bourbon,750,104.0,59.98,77.21,72.3,100044
1000276,1000276,100029,sarah770,2024-03-23,50,14242,Wild Turkey 101 Rye,Wild,191,Rye,750,101,26.97,27.71,27.99,200
1000277,1000277,100029,sarah770,2023-05-10,0,3208,The Balvenie Double Wood 12 year,The,337,Single Malt Scotch Whisky,750,86.0,65.96,85.27,72.28,200
1000278,1000278,100030,anna773,2024-04-17,10,41273,Stagg Batch 24A,Stagg,3640,Bourbon,750,127.6,65,172.98,207.47,100046
1000279,1000279,100030,anna773,2024-02-16,25,3300,Pappy Van Winkle 15 Year Family Reserve,Pappy,370,Bourbon,750,107.0,131.64,709.41,1617.37,100067
1000280,1000280,100030,anna773,2023-04-22,100,2159,Old Forester 100,Old,152,Bourbon,750,100,23.59,37.51,24.99,200
1000281,1000281,100030,anna773,2023-03-25,75,17951,Penelope Architect,Penelope,2817,Bourbon,750,104,62.48,87.86,66,100030
1000282,1000282,100030,anna773,2023-04-18,5,2803,Weller Special Reserve,Weller,156,Bourbon,750,90.0,29.49,58.63,64.99,100328
1000283,1000283,100030,anna773,2023-03-12,0,18104,Weller 12 Year 1 Liter,Weller,156,Bourbon,1000,90.0,54.47,177.5,379.66,
1000284,1000284,100030,anna773,2023-01-10,50,3884,Johnnie Walker Black Label,Johnnie,213,Scotch,750,80,38.82,47.86,44.27,100
1000285,1000285,100030,anna773,2023-11-18,100,16893,Bardstown Fusion Series No. 5,Bardstown,778,Bourbon,750,95,59.99,87.89,65.99,1980
1000286,1000286,100030,anna773,2023-08-27,25,2159,Old Forester 100,Old,152,Bourbon,750,100,23.59,37.51,24.99,200
1000287,1000287,100030,anna773,2023-05-07,0,4952,Elijah Craig 18 Year Single Barrel,Elijah,2,Bourbon,750,90,136.4,236.83,282.16,100078
1000288,1000288,100030,anna773,2023-01-24,10,873,Weller Special Reserve,Weller,156,Bourbon,1750,90,53.28,90.38,178.73,100039
1000289,1000289,100030,anna773,2024-03-15,10,17089,Woodford Reserve Master's Collection Batch Proof 128.3,Woodford,2004,Bourbon,750,128,130,187.36,350.89,1960
1000290,1000290,100031,johnwright,2023-03-03,75,4631,Evan Williams Single Barrel Vintage 1988,Evan,167,Bourbon,750,86,28.68,42.32,49.99,200
1000291,1000291,100031,johnwright,2023-06-17,10,1753,Chattanooga Whiskey Experimental Single Barrel 75,Chattanooga,3436,Bourbon,750,102,48.99,49.34,50.39,1700
1000292,1000292,100031,johnwright,2024-01-25,5,966,New Riff Bourbon Single Barrel,New,254,Bourbon,750,98,52.49,81.63,57.6,100029
1000293,1000293,100031,johnwright,2023-04-07,10,12408,Don Julio 1942,Don,1592,Tequila,750,80.0,142.46,190.43,175.96,200
1000294,1000294,100032,alex943,2024-02-21,25,12408,Don Julio 1942,Don,1592,Tequila,750,80.0,142.46,190.43,175.96,200
1000295,1000295,100032,alex943,2023-11-28,5,18235,Calumet Farm 16 year Single Rack Black,Calumet,769,Bourbon,750,106,129.99,167.89,154.49,200
1000296,1000296,100032,alex943,2024-01-02,0,4857,Bernheim Original Kentucky Straight Wheat Whiskey,Bernheim,916,Whiskey,750,90,29.9,38.72,40.32,1700
1000297,1000297,100032,alex943,2023-05-06,0,3655,Angel's Envy,Angel's,96,Bourbon,750,86.6,49.2,69.02,36.7,100062
1000298,1000298,100032,alex943,2023-09-08,100,4813,Maker's Mark 46 Cask Strength,Maker's,333,Bourbon,750,110,58.97,79.52,81.29,200
1000299,1000299,100032,alex943,2023-06-29,0,2879,1792 Sweet Wheat Bourbon,1792,42,Bourbon,750,91.2,37.34,87.85,77.49,100063
1000300,1000300,100032,alex943,2023-07-06,5,15985,George Dickel 15 Year Single Barrel,George,486,Whiskey,750,105,59.97,97.54,100.4,1996
1000301,1000301,100032,alex943,2023-12-27,5,18184,Jack Daniel's Bonded,Jack,231,Whiskey,700,100,33.97,47.5,32.64,
1000302,1000302,100032,alex943,2024-01-28,0,43333,Shenks Homstead Sour Mash Whiskey - 2024 Release,Shenks,3854,Whiskey,750,91.2,169,224.96,209.99,100034
1000303,1000303,100033,tomtaylor,2024-02-17,75,32083,Blood Oath Pact No. 10,Blood,849,Bourbon,750,98.6,129.99,211.55,196.32,100046
1000304,1000304,100033,tomtaylor,2023-04-30,10,858,Ezra Brooks Distiller's Collection,Ezra,324,Bourbon,750,107,38.31,41.54,41.82,200
1000305,1000305,100033,tomtaylor,2023-09-23,5,3317,Michter's Limited Release Toasted Barrel Bourbon,Michter's,405,Bourbon,750,91.4,70.66,205.5,299.99,100049
1000306,1000306,100033,tomtaylor,2024-04-13,10,17309,Elijah Craig Barrel Proof Batch C921,Elijah,2,Bourbon,750,120,69.97,109.18,79.99,1200
1000307,1000307,100033,tomtaylor,2024-04-04,75,2753,WhistlePig 10 Year Single Barrel,WhistlePig,3549,Rye,750,117.8,88.94,106.16,111.08,200
1000308,1000308,100033,tomtaylor,2023-04-26,25,12843,Blanton's Straight from the Barrel,Blanton's,10,Bourbon,750,126.7,149.98,269.23,241.66,100104
1000309,1000309,100033,tomtaylor,2023-07-13,25,19879,Stagg - 22A,Stagg,3640,Bourbon,750,132,80,255.95,249.99,200
1000310,1000310,100033,tomtaylor,2023-03-28,5,4575,"E.H. Taylor, Jr. 18 Year Marriage",E.H.,210,Bourbon,750,100.0,69.99,336.92,3189.98,1700
1000311,1000311,100034,danielbrown,2024-02-06,0,495,Maker's Mark Cask Strength,Maker's,333,Bourbon,750,113.2,49.73,65.34,55.7,200
1000312,1000312,100034,danielbrown,2024-02-10,100,1786,Knob Creek Single Barrel Rye,Knob,189,Rye,750,115,54.77,79.14,58.82,200
1000313,1000313,100034,danielbrown,2024-02-10,5,21024,Stagg 127.8 Proof,Stagg,3640,Bourbon,750,127.8,60,168.23,259.78,
1000314,1000314,100034,danielbrown,2023-09-10,50,21466,James E. Pepper Barrel Proof Bourbon,James,550,Bourbon,750,105.4,64.99,80.06,72.48,100045
1000315,1000315,100034,danielbrown,2023-01-06,100,17223,Blanton's Special Reserve,Blanton's,10,Bourbon,700,80,49.99,95.02,169.13,
1000316,1000316,100034,danielbrown,2023-01-19,10,1821,Russell’s Reserve Single Barrel,Russell’s,496,Bourbon,750,110.0,57.4,81.44,61.99,100049
1000317,1000317,100034,danielbrown,2023-11-23,25,17138,Remus Repeal Reserve V,Remus,586,Bourbon,750,100,90,241.09,149.99,1600
1000318,1000318,100034,danielbrown,2023-08-25,75,34488,Little Book Chapter 8: Path Not Taken,Little,823,Whiskey,750,118.2,160,220.57,210.82,100044
1000319,1000319,100034,danielbrown,2023-10-20,25,17355,Penelope Bourbon Barrel Strength Four Grain Batch 8,Penelope,2817,Bourbon,750,115,64.99,85.25,74.49,1600
1000320,1000320,100034,danielbrown,2023-11-06,50,17068,Still Austin Cask Strength Bourbon,Still,3145,Bourbon,750,116,64.99,73.69,71,100041
1000321,1000321,100034,danielbrown,2023-12-08,50,21024,Stagg 127.8 Proof,Stagg,3640,Bourbon,750,127.8,60,168.23,259.78,
1000322,1000322,100035,alex208,2023-12-03,5,3181,Yamazaki 12 Year,Yamazaki,238,Japanese Whisky,700,86,134.15,231.33,174.56,200
1000323,1000323,100035,alex208,2023-08-25,10,2291,Wild Turkey Longbranch 8 Year,Wild,191,Bourbon,750,86,37.54,61.02,41.8,200
1000324,1000324,100035,alex208,2023-09-20,10,33325,Elijah Craig Barrel Proof - Batch B524,Elijah,2,Bourbon,750,130.6,69.95,104.97,82.79,100038
1000325,1000325,100035,alex208,2023-07-16,10,17389,Redwood Empire Rocket Top BIB Rye,Redwood,445,Rye,750,100,69.99,84.93,87.15,200
1000326,1000326,100036,sarah,2023-08-04,10,18508,Willett Wheated 8 Year,Willett,2986,Bourbon,750,108,249.99,339.41,270.58,100037
1000327,1000327,100036,sarah,2023-01-22,100,13979,Old Fitzgerald 14 Year - Fall 2020,Old,234,Bourbon,750,100,132.48,252.23,611.49,1700
1000328,1000328,100036,sarah,2023-07-15,100,1805,Sazerac Rye Whiskey,Sazerac,705,Rye,750,90.0,28.73,46.77,51.89,100054
1000329,1000329,100036,sarah,2023-12-15,75,803,Redwood Empire Pipe Dream,Redwood,445,Bourbon,750,90,40.64,50.33,45.91,100043
1000330,1000330,100036,sarah,2023-01-30,50,19626,Bardstown Origin Series Bottled in Bond,Bardstown,778,Bourbon,750,100,49.97,69.08,54.05,100032
1000331,1000331,100036,sarah,2023-05-08,100,1948,Old Forester Single Barrel 100 Proof,Old,5959,Bourbon,750,100.0,71.63,135.44,219.99,200
1000332,1000332,100036,sarah,2023-10-25,5,33209,Russell’s Reserve 15 Year,Russell’s,496,Bourbon,750,117.2,249.99,362.17,398.31,100187
1000333,1000333,100036,sarah,2023-06-22,5,2849,Hancock's President's Reserve Bourbon,Hancock's,2320,Bourbon,750,88.9,51.64,128.09,189.89,100043
1000334,1000334,100036,sarah,2023-03-22,10,17905,Angel's Envy Rye Caribbean Rum Cask,Angel's,96,Rye,750,100,74.99,101.29,95.99,200
1000335,1000335,100036,sarah,2023-09-13,50,4476,Michter's Toasted Barrel Strength Rye Whiskey,Michter's,405,Rye,750,120,62.66,93.42,138.83,200
1000336,1000336,100036,sarah,2023-05-13,0,2697,Johnny Drum Private Stock 15 Year,Johnny,7042,Bourbon,750,101.0,42.03,48.01,44.83,200
1000337,1000337,100036,sarah,2023-09-13,100,4033,Pikesville Rye Whiskey,Pikesville,8412,Rye,750,110,50.87,70.52,55.66,200
1000338,1000338,100036,sarah,2023-09-13,5,2879,1792 Sweet Wheat Bourbon,1792,42,Bourbon,750,91.2,37.34,87.85,77.49,100063
1000339,1000339,100036,sarah,2023-06-06,75,2476,Old Grand Dad Bonded,Old,793,Bourbon,750,100.0,23.66,36.25,27.49,100028
1000340,1000340,100036,sarah,2024-04-03,25,20005,"Booker's 7 Year ""Apprentice Batch"" - 2023",Booker's,647,Bourbon,750,125.5,,105.83,114.39,200
